LFEM_data- (8)
Below is the data for Univ. of Wash.(Urb.Hort.),,,,,,,,,,
 Pseudo-Julian-Date,Date,Time,Temperature,Dewpoint,Relhum,Speed,Gust,Direction,Pressure,Solar
2460503.3368056,2024-07-11,08:05,64.000000,51.800000,64.0,1.000000,2.700000,212,1016.4,-0.1
2460503.3375000,2024-07-11,08:06,64.000000,52.000000,64.0,0.000000,0.000000,0,1016.4,-0.1
2460503.3381944,2024-07-11,08:07,64.000000,51.800000,64.0,0.000000,0.000000,0,1016.4,0.0
2460503.3388889,2024-07-11,08:08,64.000000,51.600000,63.0,0.000000,0.000000,0,1016.4,-0.1
2460503.3395833,2024-07-11,08:09,64.000000,51.400000,63.0,0.000000,0.000000,0,1016.4,-0.1
2460503.3402778,2024-07-11,08:10,63.000000,51.600000,64.0,0.000000,0.000000,0,1016.4,-0.1
2460503.3409722,2024-07-11,08:11,63.000000,52.200000,65.0,0.000000,0.000000,0,1016.4,-0.1
2460503.3416667,2024-07-11,08:12,63.000000,52.000000,65.0,0.200000,1.200000,324,1016.5,0.0
2460503.3423611,2024-07-11,08:13,63.000000,51.800000,65.0,0.000000,0.000000,0,1016.5,0.0
2460503.3430556,2024-07-11,08:14,63.000000,51.800000,65.0,0.400000,2.300000,304,1016.5,-0.1
2460503.3437500,2024-07-11,08:15,63.000000,51.800000,65.0,1.700000,3.700000,36,1016.5,-0.1
2460503.3444444,2024-07-11,08:16,63.000000,51.600000,65.0,0.800000,2.700000,344,1016.5,0.0
2460503.3451389,2024-07-11,08:17,63.000000,51.600000,65.0,1.700000,3.100000,70,1016.5,-0.1
2460503.3458333,2024-07-11,08:18,63.000000,51.600000,65.0,4.900000,6.200000,17,1016.5,-0.1
2460503.3465278,2024-07-11,08:19,63.000000,51.600000,65.0,3.500000,5.800000,33,1016.5,-0.1
2460503.3472222,2024-07-11,08:20,63.000000,51.600000,65.0,1.700000,3.700000,31,1016.5,0.0
2460503.3479167,2024-07-11,08:21,63.000000,51.400000,65.0,2.900000,3.900000,27,1016.5,-0.1
2460503.3486111,2024-07-11,08:22,63.000000,51.600000,65.0,0.800000,2.700000,30,1016.5,0.0
2460503.3493056,2024-07-11,08:23,63.000000,51.600000,65.0,0.000000,0.000000,0,1016.5,0.0
2460503.3500000,2024-07-11,08:24,63.000000,51.400000,64.0,2.100000,2.900000,19,1016.5,-0.1
2460503.3506944,2024-07-11,08:25,63.000000,51.600000,64.0,0.800000,2.700000,358,1016.5,-0.1
2460503.3513889,2024-07-11,08:26,63.000000,51.600000,65.0,0.600000,2.100000,355,1016.5,-0.1
2460503.3520833,2024-07-11,08:27,63.000000,51.600000,64.0,0.400000,2.300000,350,1016.5,-0.1
2460503.3527778,2024-07-11,08:28,63.000000,51.600000,65.0,0.000000,0.200000,311,1016.5,-0.1
2460503.3534722,2024-07-11,08:29,63.000000,51.600000,65.0,0.800000,1.900000,332,1016.5,-0.1
2460503.3541667,2024-07-11,08:30,63.000000,51.800000,65.0,1.600000,2.500000,341,1016.5,-0.1
2460503.3548611,2024-07-11,08:31,63.000000,51.800000,65.0,2.100000,2.500000,343,1016.5,-0.1
2460503.3555556,2024-07-11,08:32,63.000000,51.800000,65.0,1.200000,2.100000,339,1016.6,-0.1
2460503.3562500,2024-07-11,08:33,63.000000,51.800000,65.0,1.000000,1.900000,344,1016.6,-0.1
2460503.3569444,2024-07-11,08:34,63.000000,51.800000,65.0,1.700000,2.300000,353,1016.6,0.0
2460503.3576389,2024-07-11,08:35,63.000000,51.800000,65.0,1.600000,2.500000,307,1016.6,-0.1
2460503.3583333,2024-07-11,08:36,63.000000,51.800000,65.0,1.700000,1.900000,335,1016.6,-0.1
2460503.3590278,2024-07-11,08:37,63.000000,52.000000,65.0,1.400000,2.500000,339,1016.6,0.0
2460503.3597222,2024-07-11,08:38,63.000000,51.800000,65.0,0.200000,1.600000,325,1016.6,-0.1
2460503.3604167,2024-07-11,08:39,63.000000,51.800000,65.0,0.000000,1.400000,298,1016.6,-0.1
2460503.3611111,2024-07-11,08:40,63.000000,52.000000,66.0,0.000000,0.800000,287,1016.6,-0.1
2460503.3618056,2024-07-11,08:41,63.000000,52.300000,67.0,1.600000,2.100000,318,1016.6,-0.1
2460503.3625000,2024-07-11,08:42,63.000000,52.500000,67.0,1.600000,2.100000,308,1016.6,-0.1
2460503.3631944,2024-07-11,08:43,63.000000,52.500000,67.0,0.800000,1.900000,308,1016.6,-0.1
2460503.3638889,2024-07-11,08:44,63.000000,52.700000,68.0,0.600000,1.900000,311,1016.6,-0.1
2460503.3645833,2024-07-11,08:45,63.000000,52.700000,68.0,0.000000,0.000000,0,1016.6,-0.1
2460503.3652778,2024-07-11,08:46,63.000000,52.500000,68.0,0.800000,1.900000,342,1016.6,0.0
2460503.3659722,2024-07-11,08:47,63.000000,52.700000,69.0,0.000000,0.000000,0,1016.6,-0.1
2460503.3666667,2024-07-11,08:48,63.000000,52.500000,68.0,0.000000,0.000000,0,1016.6,-0.1
2460503.3673611,2024-07-11,08:49,62.000000,52.500000,69.0,0.000000,0.000000,0,1016.6,-0.1
2460503.3680556,2024-07-11,08:50,62.000000,52.300000,68.0,0.000000,0.000000,0,1016.6,-0.1
2460503.3687500,2024-07-11,08:51,62.000000,52.300000,69.0,0.000000,0.000000,0,1016.6,-0.1
2460503.3694444,2024-07-11,08:52,62.000000,52.300000,69.0,0.000000,0.000000,0,1016.6,-0.1
2460503.3701389,2024-07-11,08:53,62.000000,52.300000,69.0,1.000000,2.900000,327,1016.6,-0.1
2460503.3708333,2024-07-11,08:54,62.000000,52.300000,70.0,1.700000,2.500000,345,1016.6,-0.1
2460503.3715278,2024-07-11,08:55,62.000000,52.300000,69.0,0.800000,1.900000,323,1016.5,-0.1
2460503.3722222,2024-07-11,08:56,62.000000,52.300000,69.0,0.400000,1.700000,311,1016.6,-0.1
2460503.3729167,2024-07-11,08:57,62.000000,52.200000,69.0,1.700000,2.300000,323,1016.6,-0.1
2460503.3736111,2024-07-11,08:58,62.000000,52.200000,69.0,0.600000,1.700000,319,1016.6,-0.1
2460503.3743056,2024-07-11,08:59,62.000000,52.000000,69.0,0.200000,1.700000,337,1016.6,0.0
2460503.3750000,2024-07-11,09:00,62.000000,52.000000,69.0,1.000000,1.700000,327,1016.5,0.0
2460503.3756944,2024-07-11,09:01,62.000000,52.000000,69.0,0.200000,1.000000,299,1016.5,0.0
2460503.3763889,2024-07-11,09:02,61.000000,52.000000,69.0,0.200000,1.600000,355,1016.5,0.0
2460503.3770833,2024-07-11,09:03,61.000000,52.200000,70.0,0.000000,0.000000,0,1016.5,-0.1
2460503.3777778,2024-07-11,09:04,61.000000,52.000000,70.0,0.000000,0.000000,0,1016.6,0.0
2460503.3784722,2024-07-11,09:05,61.000000,51.800000,69.0,0.000000,0.000000,0,1016.6,0.0
2460503.3791667,2024-07-11,09:06,61.000000,51.800000,70.0,0.400000,1.700000,312,1016.6,0.0
2460503.3798611,2024-07-11,09:07,61.000000,52.200000,71.0,0.000000,1.000000,278,1016.6,-0.1
2460503.3805556,2024-07-11,09:08,61.000000,52.300000,71.0,0.000000,0.000000,0,1016.6,0.0
2460503.3812500,2024-07-11,09:09,61.000000,52.200000,71.0,0.000000,0.000000,0,1016.6,-0.1
2460503.3819444,2024-07-11,09:10,61.000000,52.200000,71.0,0.000000,0.000000,0,1016.6,-0.1
2460503.3826389,2024-07-11,09:11,61.000000,52.200000,71.0,0.400000,2.100000,54,1016.6,-0.1
2460503.3833333,2024-07-11,09:12,61.000000,52.300000,71.0,2.500000,3.700000,36,1016.6,0.0
2460503.3840278,2024-07-11,09:13,61.000000,52.300000,72.0,1.400000,2.500000,16,1016.6,0.0
2460503.3847222,2024-07-11,09:14,61.000000,52.300000,72.0,1.000000,2.100000,8,1016.6,0.0
2460503.3854167,2024-07-11,09:15,61.000000,52.300000,72.0,1.700000,3.100000,10,1016.6,-0.1
2460503.3861111,2024-07-11,09:16,61.000000,52.300000,71.0,1.900000,3.700000,21,1016.6,-0.1
2460503.3868056,2024-07-11,09:17,61.000000,52.200000,71.0,2.100000,3.100000,324,1016.5,-0.1
2460503.3875000,2024-07-11,09:18,61.000000,52.300000,71.0,1.400000,4.100000,354,1016.5,0.0
2460503.3881944,2024-07-11,09:19,61.000000,52.200000,71.0,0.600000,1.900000,55,1016.5,0.0
2460503.3888889,2024-07-11,09:20,61.000000,52.200000,71.0,0.400000,1.900000,121,1016.5,-0.1
2460503.3895833,2024-07-11,09:21,61.000000,52.300000,71.0,0.000000,0.400000,55,1016.5,0.0
2460503.3902778,2024-07-11,09:22,61.000000,52.300000,71.0,1.000000,2.500000,18,1016.5,0.0
2460503.3909722,2024-07-11,09:23,61.000000,52.300000,71.0,1.600000,3.300000,343,1016.5,-0.1
2460503.3916667,2024-07-11,09:24,61.000000,52.300000,70.0,1.200000,2.100000,342,1016.5,-0.1
2460503.3923611,2024-07-11,09:25,61.000000,52.200000,70.0,0.000000,0.000000,0,1016.5,-0.1
2460503.3930556,2024-07-11,09:26,61.000000,52.200000,70.0,0.000000,0.000000,0,1016.5,-0.1
2460503.3937500,2024-07-11,09:27,61.000000,52.300000,70.0,0.000000,0.000000,0,1016.6,-0.1
2460503.3944444,2024-07-11,09:28,61.000000,52.300000,70.0,0.000000,0.000000,0,1016.6,-0.1
2460503.3951389,2024-07-11,09:29,61.000000,52.300000,70.0,2.100000,7.000000,25,1016.6,-0.1
2460503.3958333,2024-07-11,09:30,62.000000,52.300000,70.0,1.900000,4.700000,48,1016.6,-0.1
2460503.3965278,2024-07-11,09:31,62.000000,52.200000,70.0,0.800000,2.100000,50,1016.6,-0.1
2460503.3972222,2024-07-11,09:32,62.000000,52.200000,70.0,0.400000,1.700000,93,1016.6,-0.1
2460503.3979167,2024-07-11,09:33,62.000000,52.200000,70.0,0.200000,1.600000,15,1016.6,-0.1
2460503.3986111,2024-07-11,09:34,62.000000,52.200000,70.0,0.400000,1.900000,64,1016.5,-0.1
2460503.3993056,2024-07-11,09:35,62.000000,52.200000,70.0,2.900000,3.900000,35,1016.5,-0.1
2460503.4000000,2024-07-11,09:36,62.000000,52.000000,69.0,2.300000,3.100000,29,1016.5,-0.1
2460503.4006944,2024-07-11,09:37,62.000000,52.000000,69.0,1.000000,2.700000,28,1016.5,-0.1
2460503.4013889,2024-07-11,09:38,62.000000,52.000000,69.0,1.000000,3.500000,341,1016.6,-0.1
2460503.4020833,2024-07-11,09:39,62.000000,52.200000,69.0,1.400000,3.700000,355,1016.6,-0.1
2460503.4027778,2024-07-11,09:40,62.000000,52.200000,69.0,0.400000,1.700000,326,1016.5,-0.1
2460503.4034722,2024-07-11,09:41,62.000000,52.200000,69.0,0.000000,0.400000,266,1016.5,-0.1
2460503.4041667,2024-07-11,09:42,62.000000,52.200000,69.0,0.400000,1.600000,246,1016.5,-0.1
2460503.4048611,2024-07-11,09:43,62.000000,52.300000,70.0,0.000000,0.400000,250,1016.6,-0.1
2460503.4055556,2024-07-11,09:44,62.000000,52.700000,70.0,0.000000,0.000000,0,1016.6,-0.1
2460503.4062500,2024-07-11,09:45,62.000000,52.700000,70.0,0.000000,0.400000,249,1016.6,-0.1
2460503.4069444,2024-07-11,09:46,62.000000,52.900000,71.0,0.000000,1.400000,268,1016.5,-0.1
2460503.4076389,2024-07-11,09:47,62.000000,52.900000,71.0,0.200000,1.000000,251,1016.5,-0.1
2460503.4083333,2024-07-11,09:48,62.000000,53.100000,72.0,1.200000,1.700000,249,1016.5,-0.1
2460503.4090278,2024-07-11,09:49,62.000000,53.100000,72.0,1.700000,2.100000,263,1016.5,-0.1
2460503.4097222,2024-07-11,09:50,61.000000,52.900000,72.0,1.200000,1.900000,298,1016.5,-0.1
2460503.4104167,2024-07-11,09:51,61.000000,52.700000,72.0,0.800000,1.900000,273,1016.5,0.0
2460503.4111111,2024-07-11,09:52,61.000000,52.700000,72.0,0.400000,1.700000,277,1016.5,-0.1
2460503.4118056,2024-07-11,09:53,61.000000,52.700000,72.0,0.800000,1.700000,278,1016.5,-0.1
2460503.4125000,2024-07-11,09:54,61.000000,52.700000,73.0,0.400000,1.400000,274,1016.5,-0.1
2460503.4131944,2024-07-11,09:55,61.000000,52.900000,73.0,1.700000,1.900000,253,1016.5,-0.1
2460503.4138889,2024-07-11,09:56,61.000000,53.100000,74.0,1.600000,1.700000,258,1016.5,-0.1
2460503.4145833,2024-07-11,09:57,61.000000,53.100000,74.0,1.600000,1.700000,278,1016.5,-0.1
2460503.4152778,2024-07-11,09:58,61.000000,53.100000,74.0,1.700000,2.100000,291,1016.5,-0.1
2460503.4159722,2024-07-11,09:59,61.000000,52.900000,74.0,1.900000,2.100000,295,1016.6,-0.1
2460503.4166667,2024-07-11,10:00,61.000000,52.900000,74.0,0.800000,1.900000,277,1016.6,0.0
2460503.4173611,2024-07-11,10:01,60.000000,52.700000,74.0,2.100000,2.700000,291,1016.6,-0.1
2460503.4180556,2024-07-11,10:02,60.000000,52.700000,74.0,2.100000,2.300000,293,1016.6,0.0
2460503.4187500,2024-07-11,10:03,60.000000,52.700000,75.0,1.900000,2.500000,298,1016.6,-0.1
2460503.4194444,2024-07-11,10:04,60.000000,52.900000,76.0,0.400000,1.700000,279,1016.6,-0.1
2460503.4201389,2024-07-11,10:05,60.000000,52.900000,76.0,0.400000,1.700000,257,1016.6,-0.1
2460503.4208333,2024-07-11,10:06,60.000000,52.900000,75.0,0.000000,0.000000,0,1016.6,-0.1
2460503.4215278,2024-07-11,10:07,60.000000,52.700000,76.0,0.000000,0.000000,0,1016.6,-0.1
2460503.4222222,2024-07-11,10:08,60.000000,52.700000,76.0,0.000000,0.000000,0,1016.7,0.0
2460503.4229167,2024-07-11,10:09,60.000000,52.700000,75.0,0.000000,0.000000,0,1016.7,-0.1
2460503.4236111,2024-07-11,10:10,60.000000,52.300000,75.0,0.000000,0.000000,0,1016.7,0.0
2460503.4243056,2024-07-11,10:11,60.000000,52.300000,75.0,0.000000,0.000000,0,1016.7,0.0
2460503.4250000,2024-07-11,10:12,59.000000,52.300000,76.0,0.000000,0.000000,0,1016.7,-0.1
2460503.4256944,2024-07-11,10:13,59.000000,52.500000,76.0,0.000000,0.600000,262,1016.7,-0.1
2460503.4263889,2024-07-11,10:14,59.000000,52.900000,77.0,1.400000,1.900000,258,1016.7,-0.1
2460503.4270833,2024-07-11,10:15,59.000000,52.900000,78.0,1.600000,1.700000,270,1016.7,-0.1
2460503.4277778,2024-07-11,10:16,59.000000,53.100000,78.0,1.200000,1.700000,273,1016.7,0.0
2460503.4284722,2024-07-11,10:17,59.000000,53.100000,79.0,0.200000,1.400000,272,1016.8,-0.1
2460503.4291667,2024-07-11,10:18,59.000000,53.100000,78.0,0.000000,0.000000,0,1016.8,-0.1
2460503.4298611,2024-07-11,10:19,59.000000,52.900000,78.0,0.000000,0.000000,0,1016.8,-0.1
2460503.4305556,2024-07-11,10:20,59.000000,52.700000,78.0,0.000000,0.000000,0,1016.8,-0.1
2460503.4312500,2024-07-11,10:21,59.000000,52.700000,78.0,0.000000,0.000000,0,1016.8,-0.1
2460503.4319444,2024-07-11,10:22,59.000000,52.700000,78.0,0.000000,0.000000,0,1016.8,-0.1
2460503.4326389,2024-07-11,10:23,59.000000,52.700000,78.0,0.000000,0.000000,0,1016.8,-0.1
2460503.4333333,2024-07-11,10:24,59.000000,52.700000,78.0,0.000000,0.000000,0,1016.8,-0.1
2460503.4340278,2024-07-11,10:25,59.000000,52.700000,78.0,0.000000,0.000000,0,1016.8,-0.1
2460503.4347222,2024-07-11,10:26,59.000000,52.300000,78.0,0.000000,0.000000,0,1016.8,-0.1
2460503.4354167,2024-07-11,10:27,59.000000,52.300000,78.0,0.000000,0.000000,0,1016.8,-0.1
2460503.4361111,2024-07-11,10:28,59.000000,52.200000,78.0,0.000000,0.000000,0,1016.8,-0.1
2460503.4368056,2024-07-11,10:29,59.000000,52.200000,78.0,0.000000,0.000000,0,1016.8,-0.1
2460503.4375000,2024-07-11,10:30,59.000000,52.500000,79.0,0.000000,0.000000,0,1016.8,-0.1
2460503.4381944,2024-07-11,10:31,58.000000,52.500000,79.0,0.000000,0.000000,0,1016.8,-0.1
2460503.4388889,2024-07-11,10:32,58.000000,52.300000,79.0,0.000000,0.000000,0,1016.9,-0.1
2460503.4395833,2024-07-11,10:33,58.000000,52.500000,79.0,0.000000,0.000000,0,1016.8,-0.1
2460503.4402778,2024-07-11,10:34,58.000000,52.500000,80.0,0.000000,0.000000,0,1016.8,-0.1
2460503.4409722,2024-07-11,10:35,58.000000,52.700000,80.0,0.000000,0.000000,0,1016.9,-0.1
2460503.4416667,2024-07-11,10:36,58.000000,52.900000,80.0,0.000000,0.000000,0,1016.9,-0.1
2460503.4423611,2024-07-11,10:37,58.000000,52.900000,80.0,0.000000,0.000000,0,1016.9,-0.1
2460503.4430556,2024-07-11,10:38,58.000000,52.900000,80.0,0.000000,0.000000,0,1016.9,-0.1
2460503.4437500,2024-07-11,10:39,58.000000,52.900000,80.0,0.000000,0.000000,0,1016.9,-0.1
2460503.4444444,2024-07-11,10:40,58.000000,52.700000,80.0,0.000000,0.000000,0,1016.9,-0.1
2460503.4451389,2024-07-11,10:41,58.000000,52.500000,80.0,0.000000,0.000000,0,1016.9,-0.1
2460503.4458333,2024-07-11,10:42,58.000000,52.500000,80.0,0.000000,0.000000,0,1016.9,-0.1
2460503.4465278,2024-07-11,10:43,58.000000,52.300000,80.0,0.000000,0.000000,0,1016.9,-0.1
2460503.4472222,2024-07-11,10:44,58.000000,52.300000,80.0,0.400000,1.700000,319,1016.9,-0.1
2460503.4479167,2024-07-11,10:45,58.000000,52.500000,80.0,0.000000,1.700000,337,1016.9,-0.1
2460503.4486111,2024-07-11,10:46,58.000000,52.300000,80.0,0.000000,0.000000,0,1016.9,-0.1
2460503.4493056,2024-07-11,10:47,58.000000,52.300000,80.0,0.000000,0.000000,0,1016.9,-0.1
2460503.4500000,2024-07-11,10:48,58.000000,52.200000,80.0,0.000000,0.000000,0,1016.9,-0.1
2460503.4506944,2024-07-11,10:49,58.000000,52.200000,79.0,0.000000,0.000000,0,1016.9,-0.1
2460503.4513889,2024-07-11,10:50,58.000000,52.300000,80.0,0.000000,0.000000,0,1016.9,-0.1
2460503.4520833,2024-07-11,10:51,58.000000,52.300000,80.0,0.400000,1.700000,292,1016.9,-0.1
2460503.4527778,2024-07-11,10:52,58.000000,52.500000,81.0,0.400000,1.700000,307,1016.9,-0.1
2460503.4534722,2024-07-11,10:53,58.000000,52.500000,81.0,0.200000,1.000000,281,1016.9,-0.1
2460503.4541667,2024-07-11,10:54,58.000000,52.300000,80.0,1.000000,1.700000,300,1016.9,-0.1
2460503.4548611,2024-07-11,10:55,58.000000,52.300000,80.0,1.700000,2.500000,311,1016.9,-0.1
2460503.4555556,2024-07-11,10:56,58.000000,52.300000,81.0,1.600000,1.900000,320,1016.9,-0.1
2460503.4562500,2024-07-11,10:57,58.000000,52.300000,81.0,1.400000,2.100000,324,1016.9,-0.1
2460503.4569444,2024-07-11,10:58,58.000000,52.700000,82.0,2.500000,2.900000,330,1016.9,-0.1
2460503.4576389,2024-07-11,10:59,58.000000,52.700000,82.0,1.700000,1.900000,323,1016.9,-0.1
2460503.4583333,2024-07-11,11:00,58.000000,52.700000,81.0,2.500000,3.300000,321,1016.9,-0.1
2460503.4590278,2024-07-11,11:01,58.000000,52.500000,81.0,2.300000,2.900000,317,1017.0,-0.1
2460503.4597222,2024-07-11,11:02,58.000000,52.300000,80.0,1.900000,2.300000,320,1017.0,-0.1
2460503.4604167,2024-07-11,11:03,58.000000,52.200000,79.0,2.100000,2.500000,329,1017.0,-0.1
2460503.4611111,2024-07-11,11:04,58.000000,52.200000,79.0,1.700000,2.300000,317,1017.0,-0.1
2460503.4618056,2024-07-11,11:05,58.000000,52.200000,79.0,2.700000,3.300000,333,1017.0,0.0
2460503.4625000,2024-07-11,11:06,58.000000,52.000000,78.0,2.700000,3.300000,323,1017.0,-0.1
2460503.4631944,2024-07-11,11:07,58.000000,52.000000,77.0,1.000000,1.700000,334,1017.0,-0.1
2460503.4638889,2024-07-11,11:08,59.000000,52.000000,77.0,1.900000,2.700000,324,1017.0,-0.1
2460503.4645833,2024-07-11,11:09,59.000000,51.800000,77.0,0.200000,2.100000,319,1017.1,-0.1
2460503.4652778,2024-07-11,11:10,59.000000,51.800000,76.0,1.400000,2.100000,319,1017.0,0.0
2460503.4659722,2024-07-11,11:11,59.000000,51.800000,76.0,2.100000,3.300000,342,1017.1,-0.1
2460503.4666667,2024-07-11,11:12,59.000000,51.800000,76.0,2.300000,3.100000,343,1017.1,-0.1
2460503.4673611,2024-07-11,11:13,59.000000,51.800000,75.0,2.300000,3.500000,330,1017.1,-0.1
2460503.4680556,2024-07-11,11:14,59.000000,51.800000,75.0,2.700000,3.300000,336,1017.1,-0.1
2460503.4687500,2024-07-11,11:15,59.000000,51.600000,74.0,1.700000,2.300000,318,1017.1,-0.1
2460503.4694444,2024-07-11,11:16,59.000000,51.600000,74.0,1.700000,2.300000,317,1017.1,-0.1
2460503.4701389,2024-07-11,11:17,59.000000,51.600000,74.0,2.100000,3.300000,322,1017.1,-0.1
2460503.4708333,2024-07-11,11:18,59.000000,51.600000,74.0,2.500000,3.300000,324,1017.1,-0.1
2460503.4715278,2024-07-11,11:19,60.000000,51.400000,73.0,2.300000,3.300000,315,1017.1,-0.1
2460503.4722222,2024-07-11,11:20,60.000000,51.400000,73.0,2.500000,2.700000,325,1017.1,-0.1
2460503.4729167,2024-07-11,11:21,60.000000,51.400000,73.0,2.500000,3.500000,321,1017.1,-0.1
2460503.4736111,2024-07-11,11:22,60.000000,51.400000,73.0,2.700000,2.900000,332,1017.1,-0.1
2460503.4743056,2024-07-11,11:23,60.000000,51.400000,73.0,1.000000,2.300000,341,1017.1,-0.1
2460503.4750000,2024-07-11,11:24,60.000000,51.600000,72.0,1.000000,1.900000,334,1017.1,-0.1
2460503.4756944,2024-07-11,11:25,60.000000,51.400000,72.0,0.800000,2.300000,348,1017.1,-0.1
2460503.4763889,2024-07-11,11:26,60.000000,51.400000,72.0,0.200000,1.000000,322,1017.1,-0.1
2460503.4770833,2024-07-11,11:27,60.000000,51.400000,72.0,1.600000,2.100000,336,1017.1,0.0
2460503.4777778,2024-07-11,11:28,60.000000,51.400000,72.0,2.300000,3.300000,330,1017.1,0.0
2460503.4784722,2024-07-11,11:29,60.000000,51.300000,72.0,1.900000,2.500000,326,1017.1,-0.1
2460503.4791667,2024-07-11,11:30,60.000000,51.300000,72.0,0.600000,1.900000,321,1017.1,-0.1
2460503.4798611,2024-07-11,11:31,60.000000,51.300000,72.0,1.900000,2.900000,344,1017.1,-0.1
2460503.4805556,2024-07-11,11:32,60.000000,51.300000,71.0,2.100000,3.100000,331,1017.1,-0.1
2460503.4812500,2024-07-11,11:33,60.000000,51.100000,71.0,1.200000,2.100000,319,1017.1,0.0
2460503.4819444,2024-07-11,11:34,60.000000,51.100000,71.0,1.700000,2.700000,339,1017.1,-0.1
2460503.4826389,2024-07-11,11:35,60.000000,51.100000,71.0,2.700000,4.100000,326,1017.1,0.0
2460503.4833333,2024-07-11,11:36,60.000000,50.900000,71.0,2.100000,2.700000,354,1017.1,-0.1
2460503.4840278,2024-07-11,11:37,60.000000,50.900000,71.0,1.700000,2.500000,313,1017.1,0.0
2460503.4847222,2024-07-11,11:38,60.000000,50.700000,70.0,0.400000,1.900000,355,1017.1,-0.1
2460503.4854167,2024-07-11,11:39,60.000000,50.900000,70.0,2.100000,2.700000,332,1017.1,-0.1
2460503.4861111,2024-07-11,11:40,60.000000,50.700000,70.0,1.900000,3.100000,341,1017.2,0.0
2460503.4868056,2024-07-11,11:41,60.000000,50.900000,70.0,1.000000,2.700000,342,1017.1,0.0
2460503.4875000,2024-07-11,11:42,60.000000,50.900000,70.0,1.600000,2.500000,343,1017.2,0.0
2460503.4881944,2024-07-11,11:43,60.000000,50.900000,70.0,1.000000,1.900000,331,1017.1,0.0
2460503.4888889,2024-07-11,11:44,60.000000,50.900000,70.0,1.400000,2.300000,333,1017.1,0.0
2460503.4895833,2024-07-11,11:45,60.000000,50.700000,70.0,1.000000,2.100000,315,1017.1,-0.1
2460503.4902778,2024-07-11,11:46,60.000000,50.700000,70.0,2.100000,3.100000,329,1017.1,0.0
2460503.4909722,2024-07-11,11:47,60.000000,50.900000,71.0,2.100000,2.500000,342,1017.1,0.0
2460503.4916667,2024-07-11,11:48,60.000000,50.700000,70.0,1.700000,2.900000,342,1017.2,0.0
2460503.4923611,2024-07-11,11:49,60.000000,50.700000,70.0,2.100000,2.700000,335,1017.2,0.0
2460503.4930556,2024-07-11,11:50,60.000000,50.700000,70.0,2.300000,3.500000,331,1017.2,0.0
2460503.4937500,2024-07-11,11:51,60.000000,50.700000,70.0,2.500000,4.500000,323,1017.2,0.0
2460503.4944444,2024-07-11,11:52,60.000000,50.700000,70.0,2.300000,4.300000,353,1017.2,0.0
2460503.4951389,2024-07-11,11:53,60.000000,50.500000,70.0,0.800000,1.900000,336,1017.3,0.1
2460503.4958333,2024-07-11,11:54,60.000000,50.500000,70.0,1.000000,1.700000,2,1017.2,0.1
2460503.4965278,2024-07-11,11:55,60.000000,50.500000,70.0,1.900000,3.100000,351,1017.3,0.1
2460503.4972222,2024-07-11,11:56,60.000000,50.500000,70.0,1.200000,2.300000,332,1017.3,0.1
2460503.4979167,2024-07-11,11:57,60.000000,50.500000,70.0,1.200000,2.500000,319,1017.3,0.1
2460503.4986111,2024-07-11,11:58,60.000000,50.500000,70.0,1.700000,4.500000,334,1017.3,0.1
2460503.4993056,2024-07-11,11:59,60.000000,50.500000,70.0,2.300000,3.300000,332,1017.3,0.1
2460503.5000000,2024-07-11,12:00,60.000000,50.500000,70.0,2.300000,3.900000,324,1017.2,0.2
2460503.5006944,2024-07-11,12:01,60.000000,50.500000,70.0,1.900000,3.100000,350,1017.2,0.2
2460503.5013889,2024-07-11,12:02,60.000000,50.500000,70.0,1.900000,3.500000,326,1017.2,0.2
2460503.5020833,2024-07-11,12:03,60.000000,50.500000,70.0,0.000000,0.000000,0,1017.3,0.3
2460503.5027778,2024-07-11,12:04,60.000000,50.500000,70.0,0.800000,2.100000,329,1017.2,0.3
2460503.5034722,2024-07-11,12:05,60.000000,50.500000,70.0,1.900000,2.900000,328,1017.3,0.4
2460503.5041667,2024-07-11,12:06,60.000000,50.400000,70.0,2.100000,2.900000,340,1017.3,0.5
2460503.5048611,2024-07-11,12:07,60.000000,50.500000,70.0,1.000000,2.100000,324,1017.3,0.5
2460503.5055556,2024-07-11,12:08,60.000000,50.500000,70.0,0.600000,2.100000,330,1017.3,0.6
2460503.5062500,2024-07-11,12:09,60.000000,50.500000,70.0,0.400000,2.100000,316,1017.3,0.8
2460503.5069444,2024-07-11,12:10,59.000000,50.400000,70.0,0.400000,1.700000,335,1017.3,0.9
2460503.5076389,2024-07-11,12:11,59.000000,50.500000,70.0,0.000000,0.400000,317,1017.3,1.0
2460503.5083333,2024-07-11,12:12,59.000000,50.500000,70.0,1.700000,2.700000,320,1017.3,1.1
2460503.5090278,2024-07-11,12:13,59.000000,50.500000,71.0,2.100000,2.700000,321,1017.3,1.2
2460503.5097222,2024-07-11,12:14,59.000000,50.400000,71.0,1.900000,2.700000,321,1017.3,1.4
2460503.5104167,2024-07-11,12:15,59.000000,50.500000,70.0,2.300000,2.900000,313,1017.3,1.5
2460503.5111111,2024-07-11,12:16,59.000000,50.400000,70.0,2.100000,2.700000,304,1017.3,1.6
2460503.5118056,2024-07-11,12:17,59.000000,50.400000,71.0,1.700000,2.300000,294,1017.3,1.8
2460503.5125000,2024-07-11,12:18,59.000000,50.500000,71.0,0.400000,1.700000,323,1017.3,2.0
